campaign_name_std,adset_name_std,ad_name_std,ad_id,effective_status,created_dt,impressions_std,clicks_std,spend_std,purchase_std,cpp_std,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,ctr,connect_rate,bounce_rate,cost_per_checkout,cac,performance_score,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,run_at
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T230_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V4,120240999254210670,PAUSED,2025-12-08 13:34:28-03:00,48520,352,1763.68,2.0,881.84,140.0,110.0,32.0,2.0,0.007254740313272877,0.7035175879396985,0.7857142857142857,55.115,881.84,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T226_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V3,120240999254220670,PAUSED,2025-12-08 13:34:39-03:00,32,0,0.45,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T228_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG3_V3,120240999254230670,PAUSED,2025-12-08 13:34:39-03:00,1338,11,69.9,0.0,inf,2.0,2.0,2.0,0.0,0.008221225710014948,0.3333333333333333,1.0,34.95,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL213_OWN_VAR1_November_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254240670,PAUSED,2025-12-08 13:34:32-03:00,279,11,12.87,0.0,inf,2.0,1.0,0.0,0.0,0.03942652329749104,0.6666666666666666,0.5,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T190_VOY_WL_Rebuild_Convinience_V5,120240999254260670,PAUSED,2025-12-08 13:35:00-03:00,77977,477,3266.07,6.0,544.345,270.0,238.0,72.0,6.0,0.006117188401708196,0.7871720116618076,0.8814814814814815,45.36208333333334,544.345,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL93_Convenience_VAR4_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254270670,ACTIVE,2025-12-08 13:35:15-03:00,1184668,7373,26567.28,58.0,458.05655172413793,3817.0,2513.0,573.0,58.0,0.006223684610371851,0.766927868193691,0.6583704479958082,46.36523560209424,458.05655172413793,7.78,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL184_DINHAESAULO_VAR3_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480730670,ACTIVE,2025-12-08 13:37:27-03:00,163262,2049,4886.74,9.0,542.9711111111111,987.0,437.0,113.0,9.0,0.01255037914517769,0.7095614665708123,0.44275582573454914,43.24548672566372,542.9711111111111,6.88,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL289_TIAGOABRAVANEL_VAR1_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480740670,PAUSED,2025-12-08 13:37:32-03:00,147028,760,3444.7,4.0,861.175,350.0,247.0,64.0,4.0,0.005169083439889001,0.7142857142857143,0.7057142857142857,53.8234375,861.175,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL171_TIAGOABRAVANELSEV6_VAR6_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANELSET_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480750670,PAUSED,2025-12-08 13:37:19-03:00,61957,2650,1738.29,2.0,869.145,645.0,159.0,38.0,2.0,0.0427715996578272,0.6405163853028798,0.24651162790697675,45.744473684210526,869.145,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL197_BRUNAHAURINI_VAR3_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480760670,ACTIVE,2025-12-08 13:37:33-03:00,67340,1893,1993.68,3.0,664.5600000000001,689.0,165.0,50.0,3.0,0.02811107811107811,0.7192066805845512,0.23947750362844702,39.8736,664.5600000000001,6.06,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T135_VOY_WL_WTH_BETABOECHATJUL1_V3,120240999480770670,ACTIVE,2025-12-08 13:37:29-03:00,349142,7880,7234.04,16.0,452.1275,2213.0,485.0,148.0,16.0,0.022569613509689467,0.5803829006031995,0.219159511974695,48.87864864864865,452.1275,6.56,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T30_VOY_WL_ Wht_ThiagoAbravanel_JUL1_v5,120240999480780670,PAUSED,2025-12-08 13:37:27-03:00,123227,6048,3094.66,6.0,515.7766666666666,730.0,254.0,72.0,6.0,0.049080152888571496,0.5526116578349735,0.34794520547945207,42.98138888888889,515.7766666666666,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL133_WTH_VAR1_July_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480790670,PAUSED,2025-12-08 13:37:31-03:00,1610,118,81.24,0.0,inf,21.0,5.0,1.0,0.0,0.07329192546583851,0.27631578947368424,0.23809523809523808,81.24,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL32_TenteiEmagrecer_VAR4_July_BR_VID_FB_PartnershipAd_ContentCreator_TiagoAbravanel_Produced_Support_NA_Emotional_SpecificValueProp_Affordability_ImprovedQualityOfLife_UGC-Influencer,120240999480800670,PAUSED,2025-12-08 13:37:24-03:00,356333,17209,6351.64,15.0,423.4426666666667,2681.0,556.0,146.0,15.0,0.04829471309140607,0.5429323612798704,0.20738530399104813,43.504383561643834,423.4426666666667,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL290_TIAGOABRAVANEL_VAR2_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480810670,PAUSED,2025-12-08 13:37:22-03:00,56236,532,1685.3,1.0,1685.3,169.0,84.0,25.0,1.0,0.009460132299594566,0.7100840336134454,0.4970414201183432,67.41199999999999,1685.3,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL291_TIAGOABRAVANEL_VAR3_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480820670,PAUSED,2025-12-08 13:37:22-03:00,36508,264,1179.52,0.0,inf,95.0,59.0,15.0,0.0,0.007231291771666484,0.625,0.6210526315789474,78.63466666666666,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_TIAGOABRAVANEL_VAR4_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480830670,PAUSED,2025-12-08 13:37:19-03:00,499,3,14.36,0.0,inf,0.0,1.0,0.0,0.0,0.006012024048096192,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL201_PAMFRISONOCV4_VAR4_October_BR_VID_FB_Normal_ContentCreator_PAMFRISONOCT_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480840670,PAUSED,2025-12-08 13:37:24-03:00,23751,535,970.69,1.0,970.69,186.0,32.0,10.0,1.0,0.02252536735295356,0.6888888888888889,0.17204301075268819,97.069,970.69,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL183_DINHAESAULO_VAR2_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480850670,ACTIVE,2025-12-08 13:37:29-03:00,396704,12341,7277.64,13.0,559.8184615384615,2328.0,909.0,206.0,13.0,0.031108836815358556,0.6397361912613355,0.3904639175257732,35.32834951456311,559.8184615384615,6.56,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_OWN_VAR1_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120241001523730670,PAUSED,2025-12-08 14:41:17-03:00,98,0,7.87,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL293_OWN_VAR2_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120241001572310670,PAUSED,2025-12-08 14:41:09-03:00,639,3,21.77,0.0,inf,1.0,2.0,0.0,0.0,0.004694835680751174,0.5,2.0,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL294_OWN_VAR3_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120241001595410670,PAUSED,2025-12-08 14:41:09-03:00,299,7,19.09,0.0,inf,2.0,1.0,0.0,0.0,0.023411371237458192,0.3333333333333333,0.5,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T295_VOY_WL_WHT_MARIANAMAXIMO_DEZ2_V1,120241001775750670,ACTIVE,2025-12-08 14:51:00-03:00,25610,1623,502.23,2.0,251.115,120.0,30.0,9.0,2.0,0.06337368215540805,0.425531914893617,0.25,55.803333333333335,251.115,7.12,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T296_VOY_WL_WHT_MARIANAMAXIMO_DEZ2_V2,120241002370660670,PAUSED,2025-12-08 14:50:50-03:00,5886,407,158.79,0.0,inf,62.0,3.0,0.0,0.0,0.0691471287801563,0.34831460674157305,0.04838709677419355,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T297_VOY_WL_WHT_MARIANAMAXIMO_DEZ2_V3,120241002499010670,PAUSED,2025-12-08 14:50:50-03:00,524,1,20.32,0.0,inf,1.0,0.0,0.0,0.0,0.0019083969465648854,1.0,0.0,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T298_VOY_WL_WHT_MALUNEVES_DEZ2_V1,120241002796900670,ACTIVE,2025-12-08 15:00:36-03:00,802836,20006,12001.72,13.0,923.2092307692308,6770.0,1592.0,281.0,13.0,0.024919161572226456,0.7398907103825136,0.23515509601181683,42.71074733096085,923.2092307692308,4.79,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T299_VOY_WL_WHT_MALUNEVES_DEZ2_V2,120241002869290670,PAUSED,2025-12-08 15:00:25-03:00,544966,13925,8926.29,14.0,637.5921428571429,4960.0,1448.0,233.0,14.0,0.025552052788614336,0.8139153265507056,0.29193548387096774,38.31025751072962,637.5921428571429,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL300_DiferençaEntreAsMalus_VAR3_December_BR_VID_FB_PartnershipAd_ContentCreator_MaluNeves_CreatorMade_Results_NA_Emotional_BeforeAfter_Care_ImprovedConfidence_UGC-Influencer,120241002922990670,ACTIVE,2025-12-08 15:00:25-03:00,321566,7217,3618.02,4.0,904.505,2096.0,522.0,90.0,4.0,0.022443293134224388,0.7572254335260116,0.24904580152671757,40.20022222222222,904.505,4.98,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T301_VOY_WL_WHT_MALUNEVES_DEZ2_V4,120241002942310670,PAUSED,2025-12-08 15:00:36-03:00,3017,46,137.78,0.0,inf,5.0,13.0,2.0,0.0,0.015246934040437522,0.35714285714285715,2.6,68.89,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T302_VOY_WL_WHT_ZANDA_DEZ2_V1,120241003021880670,PAUSED,2025-12-08 15:09:56-03:00,118561,9246,1800.37,2.0,900.185,787.0,96.0,43.0,2.0,0.0779851721898432,0.24104134762633997,0.12198221092757307,41.86906976744186,900.185,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T303_VOY_WL_WHT_ZANDA_DEZ2_V2,120241003244750670,PAUSED,2025-12-08 15:10:18-03:00,1514,20,91.52,0.0,inf,9.0,9.0,0.0,0.0,0.013210039630118891,0.6,1.0,0.0,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T304_VOY_WL_WHT_ZANDA_DEZ2_V3,120241003378900670,PAUSED,2025-12-08 15:09:56-03:00,2458,26,119.73,0.0,inf,15.0,20.0,6.0,0.0,0.010577705451586655,0.8333333333333334,1.3333333333333333,19.955000000000002,0.0,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL305_35diasdetratamentro_VAR4_December_BR_VID_FB_PartnershipAd_ContentCreator_Zanda_CreatorMade_Results_NA_Informative_BeforeAfter_Efficacy_ImprovedConfidence_UGC-Influencer,120241003466170670,PAUSED,2025-12-08 15:10:07-03:00,254538,3193,8948.67,14.0,639.1907142857143,1388.0,799.0,194.0,14.0,0.01254429594009539,0.7107014848950333,0.5756484149855908,46.12716494845361,639.1907142857143,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T306_VOY_WL_WHT_ZANDA_DEZ2_V5,120241003537120670,PAUSED,2025-12-08 15:10:07-03:00,43333,651,1762.28,2.0,881.14,257.0,184.0,39.0,2.0,0.015023192486096047,0.7158774373259053,0.7159533073929961,45.18666666666667,881.14,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL307_VergonhaNaCara_VAR1_December_BR_VID_FB_PartnershipAd_ContentCreator_BetaBoechat_CreatorMade_Confidence_NA_Emotional_Testimonial_Care_ImprovedQualityOfLife_UGC-Influencer,120241003631660670,PAUSED,2025-12-08 15:19:23-03:00,13241,302,663.39,1.0,663.39,82.0,26.0,6.0,1.0,0.022807945019258365,0.656,0.3170731707317073,110.565,663.39,,,,,,,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL308_VergonhaNaCara_VAR2_December_BR_VID_FB_PartnershipAd_ContentCreator_BetaBoechat_CreatorMade_Confidence_NA_Emotional_Testimonial_Care_ImprovedQualityOfLife_UGC-Influencer,120241003657110670,ACTIVE,2025-12-08 15:19:13-03:00,30383,694,1293.55,3.0,431.18333333333334,135.0,55.0,22.0,3.0,0.02284172069907514,0.5973451327433629,0.4074074074074074,58.79772727272727,431.18333333333334,6.93,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL310_NutriIncluso_VAR2_December_BR_VID_FB_PartnershipAd_ContentCreator_BetaBoechat_CreatorMade_Confidence_NA_Emotional_Testimonial_Care_ImprovedQualityOfLife_UGC-Influencer,120241003668270670,ACTIVE,2025-12-08 15:19:34-03:00,1281669,15428,35292.79,69.0,511.4897101449275,5785.0,4482.0,772.0,69.0,0.01203742932067484,0.7465479416698929,0.7747623163353501,45.71604922279793,511.4897101449275,7.62,0.2550540131512113,1.6171565415464024,1.2037929328492005,0.8918716770857563,6.032124835367429,2026-01-02T18-50-50Z
