ad_id,ad_name_std,campaign_id,campaign_name_std,adset_name_std,effective_status,media_type,object_type,creative_id,impressions_std,clicks_std,spend_std,link_clicks_std,ctr,cpm_calc,cpc_calc,hook_rate,video_p25,video_p50,video_p75,video_p100,retention_25_to_50,retention_50_to_75,retention_75_to_100,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,purchase_std,connect_rate,bounce_rate,cac,cost_per_checkout,cpp_std,performance_score,pause_reason,is_top5,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,w_hook_rate,created_dt
120237473743310476,WL310_NutriIncluso_VAR2_December_BR_VID_FB_PartnershipAd_ContentCreator_BetaBoechat_CreatorMade_Confidence_NA_Emotional_Testimonial_Care_ImprovedQualityOfLife_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,1633673467992989,147787,2367,3252.16,1616.0,0.016016293720015968,22.005724454789664,1.3739585973806505,0.7979456921109435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,244.0,56.0,6.0,6.0,0.6571782178217822,0.2297551789077213,542.0266666666666,58.074285714285715,542.0266666666666,5.24,,True,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-15 13:41:39-03:00
120237473874400476,WL270_BigNumber_VAR1_January_BR_IMG_FB_,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,4158839284331130,31993,168,786.92,139.0,0.00525114868877567,24.5966305129247,4.684047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,26.0,5.0,1.0,1.0,0.6402877697841727,0.29213483146067415,786.92,157.384,786.92,2.2,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-15 13:52:01-03:00
120237473943090476,WL271_Studies_VAR1_January_BR_IMG_FB_,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,2105119960286910,72649,503,1524.64,451.0,0.006923701633883467,20.98638659857672,3.031093439363817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,76.0,27.0,2.0,2.0,0.5920177383592018,0.2846441947565543,762.32,56.46814814814815,762.32,3.75,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-15 13:52:01-03:00
120237474198000476,WL350_GerenciarTodaSuaJornada_VAR1_December_BR_VID_FB_PartnershipAd_ContentCreator_BiaRelva_CreatorMade_Process_NA_Informative_Medication_Affordability_ImprovedQualityOfLife_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,2092095271330264,243222,3528,6468.76,2298.0,0.014505266793299948,26.59611383838633,1.8335487528344672,0.7400810781919399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,564.0,143.0,9.0,9.0,0.6936466492602262,0.35382685069008785,718.7511111111112,45.23608391608392,718.7511111111112,4.85,,True,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-15 13:58:36-03:00
120237508769140476,WL371_15kg3mesesAbravanel_VAR2_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedConfidence_StaticPolished-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1450372870142312,925144,8315,14146.81,4536.0,0.008987790008906722,15.291468139014034,1.7013601924233313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319.0,1354.0,237.0,27.0,27.0,0.7317019400352733,0.40795420307321484,523.955925925926,59.69118143459915,523.955925925926,4.89,,True,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-16 16:22:32-03:00
120237534967370476,WL401_ADS01_VAR1_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE_Test_LP,ADSET_PAUSED,video,VIDEO,2086650792127749,67304,1441,1291.99,674.0,0.02141031736598122,19.196333055984784,0.8965926439972242,0.8731278973017949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,134.0,34.0,3.0,3.0,0.6869436201780416,0.2894168466522678,430.66333333333336,37.99970588235294,430.66333333333336,6.23,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-17 17:03:25-03:00
120237534967490476,WL401_ADS01_VAR2_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE_Test_LP,ADSET_PAUSED,video,VIDEO,1333079398588646,279251,7670,5123.79,4234.0,0.02746632957446885,18.34833178753165,0.6680299869621903,0.8830729343851946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,871.0,112.0,5.0,5.0,0.8356164383561644,0.24618428490672697,1024.758,45.748125,1024.758,3.96,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-17 17:03:25-03:00
120237534967510476,WL371_15kg3mesesAbravanel_VAR2_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedConfidence_StaticPolished-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE_Test_LP,ADSET_PAUSED,image,SHARE,918955927379394,103779,821,1556.78,480.0,0.00791104173291321,15.000915406777864,1.8961997563946407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,233.0,52.0,7.0,7.0,0.7375,0.6581920903954802,222.39714285714285,29.938076923076924,222.39714285714285,6.8,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-17 17:03:25-03:00
120237575834480476,WL400_ADS-6_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1967216144212939,110914,688,2704.42,584.0,0.0062030041293254234,24.383035504985845,3.930843023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,129.0,41.0,5.0,5.0,0.613013698630137,0.36033519553072624,540.884,65.96146341463415,540.884,4.56,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-19 13:38:28-03:00
120237575834490476,WL400_ADS18_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA — Cópia,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1175489501235836,324116,2716,5306.89,1376.0,0.008379715904182454,16.37342803193918,1.953935935198822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,356.0,113.0,7.0,7.0,0.5995639534883721,0.4315151515151515,758.1271428571429,46.96362831858407,758.1271428571429,4.14,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-19 13:38:28-03:00
120237575834500476,WL400_ADS-9_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,891359060368019,52580,307,1171.63,271.0,0.0058387219475085584,22.282807151007987,3.816384364820847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,48.0,8.0,1.0,1.0,0.6642066420664207,0.26666666666666666,1171.63,146.45375,1171.63,0.85,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-19 13:38:28-03:00
120237575834510476,WL400_ADS-9-1_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,941773981864813,43464,277,983.58,242.0,0.006373090373642555,22.629762562120376,3.5508303249097475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,40.0,16.0,4.0,4.0,0.6322314049586777,0.26143790849673204,245.895,61.47375,245.895,5.64,,True,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-19 13:38:28-03:00
120237575846270476,WL401_ADS01_VAR1_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,video,VIDEO,2086650792127749,164495,8047,3164.91,3105.0,0.04891942004316241,19.240159275357914,0.3933030943208649,0.8791027082890057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,431.0,67.0,6.0,6.0,0.7336553945249598,0.18920105355575065,527.485,47.23746268656716,527.485,6.28,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-19 13:39:10-03:00
120237575846280476,WL401_ADS01_VAR2_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,video,VIDEO,1333079398588646,409702,20070,5102.6,9266.0,0.04898682457005336,12.454418089245355,0.25424015944195316,0.8862661153716603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,1295.0,102.0,7.0,7.0,0.8173969350312972,0.1709796672828096,728.9428571428572,50.02549019607844,728.9428571428572,5.47,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-19 13:39:10-03:00
120237608163310476,WL379_13kgComVoy_VAR3_January_BR_VID_FB_PartnershipAd_ContentCreator_Zanda_In-house_Process_NA_Informative_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,2069770293844701,65841,2481,1134.14,2468.0,0.037681687702191644,17.225437037712062,0.4571301894397421,0.6869579745143604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,77.0,12.0,1.0,1.0,0.5348460291734197,0.058333333333333334,1134.14,94.51166666666667,1134.14,2.63,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-20 15:17:42-03:00
120237608314220476,WL379_13kgComVoy_VAR4_January_BR_VID_FB_PartnershipAd_ContentCreator_Zanda_In-house_Process_NA_Informative_SpecificValueProp_Ease_ImprovedHealth_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,2793268261020263,88687,1956,1881.22,1844.0,0.02205509262913392,21.211902533629505,0.9617689161554193,0.6430254716023769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,128.0,22.0,2.0,2.0,0.5520607375271149,0.12573673870333987,940.61,85.51,940.61,3.19,,False,1.2134590791403144,0.26600475902895465,2.115041617003013,2.1733481105222574,3.672826469567044,0.5593199647384182,2026-01-20 15:31:13-03:00
