campaign_name_std,adset_name_std,ad_name_std,ad_id,effective_status,created_dt,impressions_std,clicks_std,spend_std,purchase_std,cpp_std,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,ctr,connect_rate,bounce_rate,cost_per_checkout,cac,performance_score,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,run_at
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T223_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V2,120240999253970670,PAUSED,2025-12-08 13:34:30-03:00,384,1,11.87,0.0,inf,0.0,1.0,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL156_PLANODEEMAGRECIMENTOS_VAR4_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253980670,PAUSED,2025-12-08 13:35:15-03:00,808597,4995,25532.13,41.0,622.7348780487805,2698.0,2183.0,603.0,41.0,0.0061773664755125236,0.7469545957918051,0.8091178650852483,42.3418407960199,622.7348780487805,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T224_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V2,120240999254000670,PAUSED,2025-12-08 13:34:30-03:00,466,3,23.44,0.0,inf,1.0,1.0,1.0,0.0,0.006437768240343348,0.5,1.0,23.44,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL71_Convenience_VAR10_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254020670,PAUSED,2025-12-08 13:34:44-03:00,66302,450,1863.04,1.0,1863.04,267.0,145.0,30.0,1.0,0.006787125576905674,0.7922848664688428,0.5430711610486891,62.10133333333333,1863.04,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL138_NATHALIE_VAR4_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254110670,PAUSED,2025-12-08 13:34:51-03:00,22878,153,992.16,1.0,992.16,43.0,40.0,8.0,1.0,0.006687647521636507,0.5058823529411764,0.9302325581395349,124.02,992.16,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL231_AnteseDepois55kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Influencer,120240999254130670,ACTIVE,2025-12-08 13:35:12-03:00,264226,1927,4878.06,15.0,325.204,659.0,454.0,143.0,15.0,0.007292999174948718,0.6576846307385229,0.6889226100151745,34.112307692307695,325.204,7.09,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T218_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V1,120240999254140670,PAUSED,2025-12-08 13:34:32-03:00,184,4,4.69,0.0,inf,1.0,1.0,0.0,0.0,0.021739130434782608,0.5,1.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T219_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V1,120240999254150670,PAUSED,2025-12-08 13:35:09-03:00,17,0,0.25,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T227_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V3,120240999254160670,PAUSED,2025-12-08 13:34:28-03:00,5,0,0.1,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL233_AnteseDepois21kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor,120240999254170670,ACTIVE,2025-12-08 13:34:22-03:00,309634,1913,7963.22,21.0,379.2009523809524,1005.0,610.0,221.0,21.0,0.006178262077162069,0.6998607242339833,0.6069651741293532,36.03266968325792,379.2009523809524,6.46,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
