campaign_name_std,adset_name_std,ad_name_std,ad_id,effective_status,created_dt,impressions_std,clicks_std,spend_std,purchase_std,cpp_std,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,ctr,connect_rate,bounce_rate,cost_per_checkout,cac,performance_score,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,run_at
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T223_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V2,120240999253970670,PAUSED,2025-12-08 13:34:30-03:00,384,1,11.87,0.0,inf,0.0,1.0,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL156_PLANODEEMAGRECIMENTOS_VAR4_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253980670,PAUSED,2025-12-08 13:35:15-03:00,905469,5552,29170.95,42.0,694.5464285714286,2986.0,2407.0,654.0,42.0,0.0061316290231912965,0.7426013429495151,0.8060951105157401,44.60389908256881,694.5464285714286,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T224_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V2,120240999254000670,PAUSED,2025-12-08 13:34:30-03:00,570,4,26.49,0.0,inf,2.0,1.0,1.0,0.0,0.007017543859649123,0.6666666666666666,0.5,26.49,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL71_Convenience_VAR10_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254020670,PAUSED,2025-12-08 13:34:44-03:00,91488,602,2570.02,3.0,856.6733333333333,362.0,199.0,44.0,3.0,0.006580097936341378,0.7818574514038877,0.5497237569060773,58.40954545454545,856.6733333333333,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL138_NATHALIE_VAR4_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254110670,PAUSED,2025-12-08 13:34:51-03:00,25241,164,1062.35,1.0,1062.35,46.0,42.0,8.0,1.0,0.00649736539756745,0.5,0.9130434782608695,132.79375,1062.35,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL231_AnteseDepois55kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Influencer,120240999254130670,ACTIVE,2025-12-08 13:35:12-03:00,253729,1853,4786.61,16.0,299.163125,642.0,442.0,142.0,16.0,0.007303067445975825,0.654434250764526,0.6884735202492211,33.70852112676056,299.163125,7.39,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T218_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V1,120240999254140670,PAUSED,2025-12-08 13:34:32-03:00,6563,39,273.66,0.0,inf,11.0,12.0,5.0,0.0,0.005942404388237087,0.5789473684210527,1.0909090909090908,54.732000000000006,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T219_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V1,120240999254150670,PAUSED,2025-12-08 13:35:09-03:00,358,2,17.03,0.0,inf,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T227_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V3,120240999254160670,PAUSED,2025-12-08 13:34:28-03:00,27,0,0.87,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL233_AnteseDepois21kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor,120240999254170670,ACTIVE,2025-12-08 13:34:22-03:00,240318,1508,6533.87,15.0,435.59133333333335,792.0,444.0,172.0,15.0,0.006275018933246781,0.7058823529411765,0.5606060606060606,37.98761627906977,435.59133333333335,6.47,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T220_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG3_V1,120240999254180670,PAUSED,2025-12-08 13:35:06-03:00,386,1,6.74,0.0,inf,0.0,0.0,0.0,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL229_AnteseDepois29kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor,120240999254190670,ACTIVE,2025-12-08 13:34:53-03:00,1259524,7089,20948.16,53.0,395.24830188679243,2997.0,2018.0,517.0,53.0,0.005628316729177054,0.7075070821529745,0.67334000667334,40.518684719535784,395.24830188679243,6.9,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T222_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG5_V1,120240999254200670,PAUSED,2025-12-08 13:34:51-03:00,3914,22,108.04,0.0,inf,5.0,8.0,3.0,0.0,0.005620848237097598,0.5,1.6,36.013333333333335,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T230_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V4,120240999254210670,PAUSED,2025-12-08 13:34:28-03:00,48520,352,1763.68,2.0,881.84,140.0,110.0,32.0,2.0,0.007254740313272877,0.7035175879396985,0.7857142857142857,55.115,881.84,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T226_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V3,120240999254220670,PAUSED,2025-12-08 13:34:39-03:00,32,0,0.45,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T228_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG3_V3,120240999254230670,PAUSED,2025-12-08 13:34:39-03:00,1338,11,69.9,0.0,inf,2.0,2.0,2.0,0.0,0.008221225710014948,0.3333333333333333,1.0,34.95,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL213_OWN_VAR1_November_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254240670,PAUSED,2025-12-08 13:34:32-03:00,279,11,12.87,0.0,inf,2.0,1.0,0.0,0.0,0.03942652329749104,0.6666666666666666,0.5,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T190_VOY_WL_Rebuild_Convinience_V5,120240999254260670,PAUSED,2025-12-08 13:35:00-03:00,77977,477,3266.07,6.0,544.345,270.0,238.0,72.0,6.0,0.006117188401708196,0.7871720116618076,0.8814814814814815,45.36208333333334,544.345,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL93_Convenience_VAR4_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254270670,ACTIVE,2025-12-08 13:35:15-03:00,1185605,7376,26590.79,58.0,458.4618965517242,3819.0,2517.0,573.0,58.0,0.006221296300201163,0.767175572519084,0.6590730557737627,46.40626527050611,458.4618965517242,6.69,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL184_DINHAESAULO_VAR3_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480730670,ACTIVE,2025-12-08 13:37:27-03:00,163531,2050,4891.96,9.0,543.5511111111111,988.0,439.0,113.0,9.0,0.01253584947196556,0.7102803738317757,0.444331983805668,43.291681415929204,543.5511111111111,5.59,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL289_TIAGOABRAVANEL_VAR1_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480740670,PAUSED,2025-12-08 13:37:32-03:00,147028,760,3444.7,4.0,861.175,350.0,247.0,64.0,4.0,0.005169083439889001,0.7142857142857143,0.7057142857142857,53.8234375,861.175,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL171_TIAGOABRAVANELSEV6_VAR6_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANELSET_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480750670,PAUSED,2025-12-08 13:37:19-03:00,61957,2650,1738.29,2.0,869.145,645.0,159.0,38.0,2.0,0.0427715996578272,0.6405163853028798,0.24651162790697675,45.744473684210526,869.145,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL197_BRUNAHAURINI_VAR3_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480760670,ACTIVE,2025-12-08 13:37:33-03:00,67376,1893,1994.53,3.0,664.8433333333334,689.0,165.0,50.0,3.0,0.02809605794348136,0.7169614984391259,0.23947750362844702,39.8906,664.8433333333334,4.61,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T135_VOY_WL_WTH_BETABOECHATJUL1_V3,120240999480770670,ACTIVE,2025-12-08 13:37:29-03:00,349354,7883,7237.61,16.0,452.350625,2214.0,488.0,148.0,16.0,0.022564504771664273,0.5803407601572739,0.2204155374887082,48.90277027027027,452.350625,5.4,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T30_VOY_WL_ Wht_ThiagoAbravanel_JUL1_v5,120240999480780670,PAUSED,2025-12-08 13:37:27-03:00,123227,6048,3094.66,6.0,515.7766666666666,730.0,254.0,72.0,6.0,0.049080152888571496,0.5526116578349735,0.34794520547945207,42.98138888888889,515.7766666666666,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL133_WTH_VAR1_July_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480790670,PAUSED,2025-12-08 13:37:31-03:00,1610,118,81.24,0.0,inf,21.0,5.0,1.0,0.0,0.07329192546583851,0.27631578947368424,0.23809523809523808,81.24,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL32_TenteiEmagrecer_VAR4_July_BR_VID_FB_PartnershipAd_ContentCreator_TiagoAbravanel_Produced_Support_NA_Emotional_SpecificValueProp_Affordability_ImprovedQualityOfLife_UGC-Influencer,120240999480800670,PAUSED,2025-12-08 13:37:24-03:00,356333,17209,6351.64,15.0,423.4426666666667,2681.0,556.0,146.0,15.0,0.04829471309140607,0.5429323612798704,0.20738530399104813,43.504383561643834,423.4426666666667,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL290_TIAGOABRAVANEL_VAR2_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480810670,PAUSED,2025-12-08 13:37:22-03:00,56236,532,1685.3,1.0,1685.3,169.0,84.0,25.0,1.0,0.009460132299594566,0.7100840336134454,0.4970414201183432,67.41199999999999,1685.3,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL291_TIAGOABRAVANEL_VAR3_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480820670,PAUSED,2025-12-08 13:37:22-03:00,36508,264,1179.52,0.0,inf,95.0,59.0,15.0,0.0,0.007231291771666484,0.625,0.6210526315789474,78.63466666666666,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_TIAGOABRAVANEL_VAR4_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480830670,PAUSED,2025-12-08 13:37:19-03:00,499,3,14.36,0.0,inf,0.0,1.0,0.0,0.0,0.006012024048096192,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL201_PAMFRISONOCV4_VAR4_October_BR_VID_FB_Normal_ContentCreator_PAMFRISONOCT_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480840670,PAUSED,2025-12-08 13:37:24-03:00,23751,535,970.69,1.0,970.69,186.0,32.0,10.0,1.0,0.02252536735295356,0.6888888888888889,0.17204301075268819,97.069,970.69,,,,,,,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL183_DINHAESAULO_VAR2_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480850670,ACTIVE,2025-12-08 13:37:29-03:00,396802,12345,7278.86,13.0,559.9123076923076,2328.0,909.0,206.0,13.0,0.03111123431837541,0.6395604395604395,0.3904639175257732,35.33427184466019,559.9123076923076,5.23,0.8635956379888076,1.9291032010347853,1.0617201826065128,0.340658861430703,5.804922116939191,2026-01-02T19-00-46Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_OWN_VAR1_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120241001523730670,PAUSED,2025-12-08 14:41:17-03:00,98,0,7.87,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-02T19-00-46Z
