ad_id,ad_name_std,campaign_id,campaign_name_std,adset_name_std,effective_status,media_type,object_type,creative_id,impressions_std,clicks_std,spend_std,link_clicks_std,ctr,cpm_calc,cpc_calc,hook_rate,video_p25,video_p50,video_p75,video_p100,retention_25_to_50,retention_50_to_75,retention_75_to_100,lpv_inc,questionnaire_started_inc,inc_initiate_checkout,inc_purchase,purchase_std,connect_rate,bounce_rate,cac,cost_per_checkout,cpp_std,performance_score,pause_reason,is_top5,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,w_hook_rate,created_dt
120239284051240476,WL476_NovoPreço_VAR1_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,1239032445025468,1357,9,99.64,9.0,0.006632277081798084,73.42667649226235,11.071111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4444444444444444,0.0,0.0,49.82,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284312280476,WL477_NovoPreço_VAR2_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,934602962359985,79976,560,2432.69,459.0,0.007002100630189057,30.41775032509753,4.344089285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,74.0,14.0,14.0,0.8736383442265795,0.0,173.76357142857142,32.87418918918919,173.76357142857142,9.4,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284340160476,WL478_NovoPreço_VAR3_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,923937453669105,94666,756,2050.52,636.0,0.007985971732195297,21.660575074472355,2.7123280423280423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,80.0,11.0,11.0,0.8726415094339622,0.0,186.4109090909091,25.6315,186.4109090909091,9.36,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284513270476,WL479_NovoPreço_VAR4_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,1242644974077362,331,5,14.69,2.0,0.015105740181268883,44.38066465256797,2.9379999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284660340476,WL480_NovoPreço_VAR5_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1642137546818383,120949,1156,4131.15,944.0,0.009557747480342955,34.156131923372655,3.5736591695501727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,150.0,16.0,16.0,0.8845338983050848,0.0,258.196875,27.540999999999997,258.196875,9.11,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284750970476,WL481_NovoPreço_VAR6_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1248488664050730,770966,6462,14655.56,4541.0,0.008381692577882812,19.00934671567877,2.2679603837821105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164.0,0.0,709.0,100.0,100.0,0.916978639066285,0.0,146.5556,20.670747531734836,146.5556,9.5,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284841330476,WL483_NovoPreço_VAR8_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1406354410780845,2427,17,103.53,12.0,0.007004532344458179,42.65760197775031,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,0.8333333333333334,0.0,103.53,51.765,103.53,9.64,,True,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239284998960476,WL484_NovoPreço_VAR9_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1945134882787984,21364,147,677.06,137.0,0.006880733944954129,31.691630780752668,4.605850340136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,14.0,2.0,2.0,0.6788321167883211,0.0,338.53,48.36142857142857,338.53,8.84,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239285205050476,WL485_NovoPreço_VAR10_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,923553333595870,49,1,3.79,1.0,0.02040816326530612,77.34693877551021,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
120239285321870476,WL486_NovoPreço_VAR11_March_BR_IMG_FB_Normal_NA_NoActor_Striker_Informative_Informative_Offer_Affordability_ImprovedHealth_StaticPolished-Lifestyle,120239283225230476,Voy_WL_Acquisition_Testing_New,WL_Testing_NovoPreço_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,26609752891962414,1097506,9634,24324.75,7428.0,0.008778084128925036,22.16366015311078,2.524885821050446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,0.0,1180.0,111.0,111.0,0.9173397953688746,0.0,219.1418918918919,20.614194915254238,219.1418918918919,9.25,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-03-06 13:24:22-03:00
