ad_id,ad_name_std,campaign_id,campaign_name_std,adset_name_std,effective_status,media_type,object_type,creative_id,impressions_std,clicks_std,spend_std,link_clicks_std,ctr,cpm_calc,cpc_calc,hook_rate,video_p25,video_p50,video_p75,video_p100,retention_25_to_50,retention_50_to_75,retention_75_to_100,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,purchase_std,connect_rate,bounce_rate,cac,cost_per_checkout,cpp_std,performance_score,pause_reason,is_top5,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,w_hook_rate,created_dt
120237292552160476,WL400_ADS-6_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_New_18_54_W&M_SUL_SUDESTE,ADSET_PAUSED,image,SHARE,2548393585554242,21095,125,965.82,74.0,0.005925574780753733,45.784309077980566,7.72656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,46.0,21.0,1.0,1.0,0.7432432432432432,0.8363636363636363,965.82,45.99142857142857,965.82,3.82,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-10 12:37:11-03:00
120237292552170476,WL400_ADS-9-1_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_New_18_54_W&M_SUL_SUDESTE,ADSET_PAUSED,image,SHARE,1444913050539767,10735,62,333.41,33.0,0.0057755006986492784,31.05822077317187,5.377580645161291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,11.0,0.0,0.0,0.6363636363636364,0.9047619047619048,0.0,30.310000000000002,inf,3.23,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-10 12:37:09-03:00
120237292552180476,WL400_ADS18_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_New_18_54_W&M_SUL_SUDESTE,ADSET_PAUSED,image,SHARE,843089768358050,99915,619,2025.11,305.0,0.006195265976079668,20.268328078867036,3.2715831987075927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,225.0,78.0,4.0,4.0,0.7213114754098361,1.0227272727272727,506.2775,25.962948717948716,506.2775,6.35,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-10 12:37:09-03:00
120237447400730476,WL400_ADS-20_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,979222305272096,1561860,7319,30913.57,4975.0,0.0046860794181296656,19.792791927573536,4.223742314523842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.0,2346.0,625.0,43.0,43.0,0.6930653266331658,0.6803944315545244,718.9202325581396,49.461712,718.9202325581396,4.61,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-14 18:57:33-03:00
120237447400740476,WL400_ADS-21_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,1644935750247059,340883,1787,7553.58,1243.0,0.005242267874901359,22.158863891716514,4.226961387800784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,570.0,132.0,9.0,9.0,0.7538213998390989,0.608324439701174,839.2866666666666,57.22409090909091,839.2866666666666,3.9,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-14 18:57:32-03:00
120237447641750476,WL401_ADS01_VAR2_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_Stories_New_18_54_W&M_SUL_SUDESTE,ADSET_PAUSED,video,VIDEO,1427573392070259,117681,2083,2334.75,1097.0,0.017700393436493572,19.839651260611312,1.120859337493999,0.8880617941723813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,366.0,81.0,9.0,9.0,0.7985414767547858,0.4178082191780822,259.4166666666667,28.824074074074073,259.4166666666667,7.37,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-14 18:57:25-03:00
120237447641810476,WL401_ADS01_VAR1_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_Stories_New_18_54_W&M_SUL_SUDESTE,ADSET_PAUSED,video,VIDEO,1430301291994346,49532,683,1066.94,293.0,0.013789065654526367,21.540418315432447,1.5621376281112738,0.8613421626423322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,123.0,27.0,3.0,3.0,0.6757679180887372,0.6212121212121212,355.6466666666667,39.5162962962963,355.6466666666667,6.96,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-14 18:57:25-03:00
120237473436630476,WL401_ADS01_VAR1_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,video,VIDEO,1390392112797609,270088,5988,6053.33,3334.0,0.02217055182014751,22.412435946802525,1.0109101536406147,0.8131608957080655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.0,637.0,121.0,6.0,6.0,0.7351529694061187,0.2598939208486332,1008.8883333333333,50.02752066115703,1008.8883333333333,3.66,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:32:49-03:00
120237473436640476,WL401_ADS01_VAR2_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,video,VIDEO,863436043236822,884976,26514,18182.75,14848.0,0.02996013451212236,20.546037406664137,0.685779210982877,0.8304439894415215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12289.0,2971.0,323.0,18.0,18.0,0.8276535560344828,0.24176092440393848,1010.1527777777778,56.29334365325077,1010.1527777777778,3.74,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:32:49-03:00
120237473558210476,WL229_AnteseDepois29kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor_new,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1092804312904761,312262,2315,5969.2,1665.0,0.007413646232971031,19.11599874464392,2.578488120950324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,435.0,117.0,10.0,10.0,0.6678678678678679,0.39118705035971224,596.92,51.018803418803415,596.92,4.81,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:32:49-03:00
120237473611140476,WL233_AnteseDepois21kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor_new,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,876996898312839,94078,608,2636.75,447.0,0.006462722421820191,28.02727523969472,4.336759868421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,161.0,47.0,6.0,6.0,0.6599552572706935,0.5457627118644067,439.4583333333333,56.101063829787236,439.4583333333333,5.61,,True,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:32:49-03:00
120237473743310476,WL310_NutriIncluso_VAR2_December_BR_VID_FB_PartnershipAd_ContentCreator_BetaBoechat_CreatorMade_Confidence_NA_Emotional_Testimonial_Care_ImprovedQualityOfLife_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,1633673467992989,142176,2182,3130.2,1443.0,0.015347175331982894,22.01637407157326,1.4345554537121905,0.8021396016205267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,237.0,56.0,6.0,6.0,0.6694386694386695,0.2453416149068323,521.6999999999999,55.896428571428565,521.6999999999999,5.52,,True,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:41:39-03:00
120237473874400476,WL270_BigNumber_VAR1_January_BR_IMG_FB_,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,4158839284331130,30493,152,749.74,124.0,0.004984750598498016,24.587282327091465,4.9325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,26.0,5.0,1.0,1.0,0.6451612903225806,0.325,749.74,149.948,749.74,2.62,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:52:01-03:00
120237473943090476,WL271_Studies_VAR1_January_BR_IMG_FB_,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,2105119960286910,63998,442,1356.18,402.0,0.006906465827057095,21.190974717959936,3.0682805429864253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,69.0,24.0,2.0,2.0,0.599502487562189,0.2863070539419087,678.09,56.5075,678.09,4.24,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:52:01-03:00
120237474198000476,WL350_GerenciarTodaSuaJornada_VAR1_December_BR_VID_FB_PartnershipAd_ContentCreator_BiaRelva_CreatorMade_Process_NA_Informative_Medication_Affordability_ImprovedQualityOfLife_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,2092095271330264,224586,3233,5937.12,2123.0,0.014395376381430722,26.435841949186504,1.836412001237241,0.743140712243862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,526.0,134.0,9.0,9.0,0.6971267074894018,0.3554054054054054,659.68,44.30686567164179,659.68,5.17,,True,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-15 13:58:36-03:00
120237508769140476,WL371_15kg3mesesAbravanel_VAR2_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedConfidence_StaticPolished-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1450372870142312,878560,7767,13305.46,4182.0,0.008840602804589329,15.144623019486433,1.7130758336552079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.0,1277.0,217.0,27.0,27.0,0.7317073170731707,0.4173202614379085,492.7948148148148,61.31548387096774,492.7948148148148,5.19,,True,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-16 16:22:32-03:00
120237534967370476,WL401_ADS01_VAR1_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE_Test_LP,ADSET_PAUSED,video,VIDEO,2086650792127749,67304,1441,1291.99,674.0,0.02141031736598122,19.196333055984784,0.8965926439972242,0.8731278973017949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,134.0,34.0,3.0,3.0,0.6869436201780416,0.2894168466522678,430.66333333333336,37.99970588235294,430.66333333333336,6.41,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-17 17:03:25-03:00
120237534967490476,WL401_ADS01_VAR2_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE_Test_LP,ADSET_PAUSED,video,VIDEO,1333079398588646,279251,7670,5123.79,4234.0,0.02746632957446885,18.34833178753165,0.6680299869621903,0.8830729343851946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,869.0,111.0,5.0,5.0,0.8356164383561644,0.24561899378179763,1024.758,46.16027027027027,1024.758,3.79,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-17 17:03:25-03:00
120237534967510476,WL371_15kg3mesesAbravanel_VAR2_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedConfidence_StaticPolished-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE_Test_LP,ADSET_PAUSED,image,SHARE,918955927379394,103779,821,1556.78,480.0,0.00791104173291321,15.000915406777864,1.8961997563946407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,230.0,52.0,7.0,7.0,0.7375,0.6497175141242938,222.39714285714285,29.938076923076924,222.39714285714285,7.09,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-17 17:03:25-03:00
120237575834480476,WL400_ADS-6_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1967216144212939,102334,616,2520.93,521.0,0.006019504758926652,24.634334629741826,4.092418831168831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,121.0,40.0,5.0,5.0,0.6238003838771593,0.3723076923076923,504.186,63.02325,504.186,4.99,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-19 13:38:28-03:00
120237575834490476,WL400_ADS18_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA — Cópia,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1175489501235836,295491,2318,4922.53,1206.0,0.007844570562216786,16.658815327708798,2.123610871440897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,327.0,96.0,6.0,6.0,0.6053067993366501,0.44794520547945205,820.4216666666666,51.276354166666664,820.4216666666666,3.92,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-19 13:38:28-03:00
120237575834500476,WL400_ADS-9_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,891359060368019,52503,303,1169.55,268.0,0.005771098794354609,22.275869950288556,3.8599009900990096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,42.0,7.0,1.0,1.0,0.667910447761194,0.2346368715083799,1169.55,167.07857142857142,1169.55,0.45,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-19 13:38:28-03:00
120237575834510476,WL400_ADS-9-1_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Product_NA,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,941773981864813,39134,245,892.09,209.0,0.0062605407062912045,22.795778606838045,3.641183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,36.0,14.0,4.0,4.0,0.6555023923444976,0.26277372262773724,223.0225,63.72071428571429,223.0225,6.07,,True,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-19 13:38:28-03:00
120237575846270476,WL401_ADS01_VAR1_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,video,VIDEO,2086650792127749,164495,8047,3164.91,3105.0,0.04891942004316241,19.240159275357914,0.3933030943208649,0.8791027082890057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,428.0,67.0,6.0,6.0,0.7336553945249598,0.18788410886742757,527.485,47.23746268656716,527.485,6.36,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-19 13:39:10-03:00
120237575846280476,WL401_ADS01_VAR2_January_BR_VID_FB_Normal_NA_Actor_Striker_Product_NA_Abravanel,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,PAUSED,video,VIDEO,1333079398588646,409702,20070,5102.6,9266.0,0.04898682457005336,12.454418089245355,0.25424015944195316,0.8862661153716603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,1295.0,102.0,7.0,7.0,0.8173969350312972,0.1709796672828096,728.9428571428572,50.02549019607844,728.9428571428572,5.43,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-19 13:39:10-03:00
120237608163310476,WL379_13kgComVoy_VAR3_January_BR_VID_FB_PartnershipAd_ContentCreator_Zanda_In-house_Process_NA_Informative_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,2069770293844701,59492,2014,1017.35,1981.0,0.033853291198816644,17.10061857056411,0.5051390268123138,0.6987830296510456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,74.0,12.0,1.0,1.0,0.5355880868248359,0.06974552309142319,1017.35,84.77916666666667,1017.35,3.1,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-20 15:17:42-03:00
120237608314220476,WL379_13kgComVoy_VAR4_January_BR_VID_FB_PartnershipAd_ContentCreator_Zanda_In-house_Process_NA_Informative_SpecificValueProp_Ease_ImprovedHealth_UGC-Influencer,120237266447660476,Voy_WL_Acquisition,WL_Testing_25_65+_W&M_SUL_SUDESTE,ACTIVE,video,VIDEO,2793268261020263,77214,1518,1612.16,1360.0,0.01965964721423576,20.879115186365166,1.0620289855072464,0.6516693863807081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,110.0,18.0,2.0,2.0,0.5573529411764706,0.14511873350923482,806.08,89.56444444444445,806.08,3.69,,False,1.1330932707633488,0.01930625916751833,1.932091220380168,2.2847178077440105,4.130726113591906,0.5000653283530473,2026-01-20 15:31:13-03:00
