campaign_name_std,adset_name_std,ad_name_std,ad_id,effective_status,created_dt,impressions_std,clicks_std,spend_std,purchase_std,cpp_std,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,ctr,connect_rate,bounce_rate,cost_per_checkout,cac,performance_score,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,run_at
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL287_PAMFRISONDEZ1_VAR4_NA_BR_VID_FB_Normal_ContentCreator_PAMFRISONDEZ_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999080930670,PAUSED,2025-12-08 13:30:07-03:00,160,0,6.87,0.0,inf,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.87,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL284_PAMFRISONDEZ1_VAR1_NA_BR_VID_FB_Normal_ContentCreator_PAMFRISONDEZ_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999080940670,ACTIVE,2025-12-08 13:29:59-03:00,36294,1331,1556.09,6.0,259.3483333333333,290.0,85.0,30.0,6.0,0.03667272827464595,0.44891640866873067,0.29310344827586204,51.86966666666667,259.3483333333333,7.28,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T225_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG3_V2,120240999253890670,PAUSED,2025-12-08 13:35:03-03:00,4582,29,185.92,0.0,inf,13.0,10.0,5.0,0.0,0.006329113924050633,0.6190476190476191,0.7692307692307693,37.184,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL135_NATHALIE_VAR1_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253900670,PAUSED,2025-12-08 13:34:41-03:00,23,0,0.67,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T221_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG4_V1,120240999253910670,PAUSED,2025-12-08 13:34:56-03:00,179,1,15.15,0.0,inf,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T232_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG4_V4,120240999253920670,PAUSED,2025-12-08 13:34:25-03:00,19040,143,425.31,0.0,inf,40.0,53.0,9.0,0.0,0.0075105042016806725,0.6666666666666666,1.325,47.25666666666667,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL216_OWN_VAR1_November_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253940670,PAUSED,2025-12-08 13:34:44-03:00,80,2,3.96,0.0,inf,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL214_OWN_VAR1_November_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253950670,PAUSED,2025-12-08 13:34:41-03:00,16878,452,608.02,0.0,inf,162.0,41.0,6.0,0.0,0.02678042422087925,0.680672268907563,0.25308641975308643,101.33666666666666,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL168_NATHALIARAMOS_VAR3_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253960670,PAUSED,2025-12-08 13:34:48-03:00,154686,7379,4850.91,4.0,1212.7275,1216.0,583.0,166.0,4.0,0.047703088838033175,0.6913018760659465,0.47944078947368424,29.22234939759036,1212.7275,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T223_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V2,120240999253970670,PAUSED,2025-12-08 13:34:30-03:00,79,1,1.38,0.0,inf,0.0,1.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL156_PLANODEEMAGRECIMENTOS_VAR4_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999253980670,PAUSED,2025-12-08 13:35:15-03:00,750364,4539,23391.44,37.0,632.201081081081,2462.0,1971.0,555.0,37.0,0.006049064187514327,0.7481008811911273,0.8005686433793664,42.14673873873873,632.201081081081,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T224_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V2,120240999254000670,PAUSED,2025-12-08 13:34:30-03:00,466,3,23.44,0.0,inf,1.0,1.0,1.0,0.0,0.006437768240343348,0.5,1.0,23.44,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL71_Convenience_VAR10_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254020670,PAUSED,2025-12-08 13:34:44-03:00,51133,339,1438.55,1.0,1438.55,208.0,109.0,27.0,1.0,0.006629769424833278,0.8253968253968254,0.5240384615384616,53.279629629629625,1438.55,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL138_NATHALIE_VAR4_NA_BR_IMG_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254110670,PAUSED,2025-12-08 13:34:51-03:00,21203,132,922.71,1.0,922.71,37.0,35.0,6.0,1.0,0.0062255341225298305,0.5,0.9459459459459459,153.785,922.71,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL231_AnteseDepois55kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Influencer,120240999254130670,ACTIVE,2025-12-08 13:35:12-03:00,264948,1918,4868.48,13.0,374.4984615384615,653.0,440.0,132.0,13.0,0.007239156362757975,0.654308617234469,0.6738131699846861,36.882424242424236,374.4984615384615,6.45,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T218_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V1,120240999254140670,PAUSED,2025-12-08 13:34:32-03:00,130,4,2.63,0.0,inf,1.0,1.0,0.0,0.0,0.03076923076923077,0.5,1.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T219_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V1,120240999254150670,PAUSED,2025-12-08 13:35:09-03:00,1,0,0.02,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T227_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V3,120240999254160670,PAUSED,2025-12-08 13:34:28-03:00,3,0,0.07,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL233_AnteseDepois21kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor,120240999254170670,ACTIVE,2025-12-08 13:34:22-03:00,315102,1924,8056.96,22.0,366.22545454545457,1012.0,620.0,228.0,22.0,0.006105959340150174,0.7018030513176144,0.6126482213438735,35.337543859649124,366.22545454545457,6.72,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL229_AnteseDepois29kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor,120240999254190670,ACTIVE,2025-12-08 13:34:53-03:00,1408881,8027,23092.66,56.0,412.36892857142857,3446.0,2330.0,609.0,56.0,0.00569742937835062,0.7096375617792422,0.6761462565293094,37.918981937602624,412.36892857142857,6.14,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T222_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG5_V1,120240999254200670,PAUSED,2025-12-08 13:34:51-03:00,3867,22,105.27,0.0,inf,5.0,8.0,3.0,0.0,0.005689164727178691,0.5,1.6,35.089999999999996,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T230_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V4,120240999254210670,PAUSED,2025-12-08 13:34:28-03:00,21565,166,696.27,1.0,696.27,78.0,62.0,21.0,1.0,0.007697658242522606,0.7959183673469388,0.7948717948717948,33.15571428571428,696.27,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T226_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V3,120240999254220670,PAUSED,2025-12-08 13:34:39-03:00,9,0,0.17,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T228_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG3_V3,120240999254230670,PAUSED,2025-12-08 13:34:39-03:00,587,8,31.46,0.0,inf,2.0,0.0,0.0,0.0,0.013628620102214651,0.3333333333333333,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL213_OWN_VAR1_November_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254240670,PAUSED,2025-12-08 13:34:32-03:00,162,2,9.21,0.0,inf,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T190_VOY_WL_Rebuild_Convinience_V5,120240999254260670,PAUSED,2025-12-08 13:35:00-03:00,69696,407,2890.97,6.0,481.8283333333333,239.0,197.0,63.0,6.0,0.005839646464646465,0.8213058419243986,0.8242677824267782,45.888412698412694,481.8283333333333,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL93_Convenience_VAR4_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254270670,ACTIVE,2025-12-08 13:35:15-03:00,1451705,9000,31670.4,66.0,479.8545454545455,4736.0,3179.0,718.0,66.0,0.0061996066693990855,0.7742357364721268,0.6712415540540541,44.1091922005571,479.8545454545455,5.46,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL184_DINHAESAULO_VAR3_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480730670,ACTIVE,2025-12-08 13:37:27-03:00,268022,3087,6968.4,17.0,409.90588235294115,1576.0,765.0,193.0,17.0,0.011517711232660006,0.7095902746510581,0.4854060913705584,36.10569948186528,409.90588235294115,6.18,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL289_TIAGOABRAVANEL_VAR1_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480740670,PAUSED,2025-12-08 13:37:32-03:00,140080,718,3157.9,1.0,3157.9,332.0,233.0,54.0,1.0,0.005125642490005711,0.7170626349892009,0.7018072289156626,58.479629629629635,3157.9,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL171_TIAGOABRAVANELSEV6_VAR6_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANELSET_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480750670,PAUSED,2025-12-08 13:37:19-03:00,2563,108,78.15,1.0,78.15,24.0,23.0,6.0,1.0,0.042138119391338276,0.5454545454545454,0.9583333333333334,13.025,78.15,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL197_BRUNAHAURINI_VAR3_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480760670,ACTIVE,2025-12-08 13:37:33-03:00,81263,2537,2199.57,3.0,733.19,912.0,199.0,55.0,3.0,0.031219620245376126,0.7113884555382215,0.21820175438596492,39.99218181818182,733.19,2.02,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T135_VOY_WL_WTH_BETABOECHATJUL1_V3,120240999480770670,ACTIVE,2025-12-08 13:37:29-03:00,415023,8690,7724.1,16.0,482.75625,2487.0,504.0,153.0,16.0,0.02093859858369295,0.5772980501392758,0.20265379975874548,50.484313725490196,482.75625,4.63,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T30_VOY_WL_ Wht_ThiagoAbravanel_JUL1_v5,120240999480780670,PAUSED,2025-12-08 13:37:27-03:00,114133,5538,2700.43,5.0,540.086,676.0,227.0,66.0,5.0,0.04852233797411792,0.5464834276475343,0.33579881656804733,40.91560606060606,540.086,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL133_WTH_VAR1_July_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480790670,PAUSED,2025-12-08 13:37:31-03:00,364,23,16.47,0.0,inf,5.0,4.0,0.0,0.0,0.06318681318681318,0.3125,0.8,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL32_TenteiEmagrecer_VAR4_July_BR_VID_FB_PartnershipAd_ContentCreator_TiagoAbravanel_Produced_Support_NA_Emotional_SpecificValueProp_Affordability_ImprovedQualityOfLife_UGC-Influencer,120240999480800670,PAUSED,2025-12-08 13:37:24-03:00,304813,14424,5134.35,11.0,466.75909090909096,2171.0,430.0,116.0,11.0,0.04732081636938057,0.5302882266731803,0.19806540764624597,44.261637931034485,466.75909090909096,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL290_TIAGOABRAVANEL_VAR2_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480810670,PAUSED,2025-12-08 13:37:22-03:00,42549,398,1237.64,1.0,1237.64,126.0,64.0,19.0,1.0,0.009353921361254083,0.7,0.5079365079365079,65.13894736842106,1237.64,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL291_TIAGOABRAVANEL_VAR3_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480820670,PAUSED,2025-12-08 13:37:22-03:00,31957,209,1023.98,0.0,inf,78.0,47.0,13.0,0.0,0.006540038176299402,0.6341463414634146,0.6025641025641025,78.76769230769231,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_TIAGOABRAVANEL_VAR4_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480830670,PAUSED,2025-12-08 13:37:19-03:00,377,3,12.03,0.0,inf,0.0,1.0,0.0,0.0,0.007957559681697613,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL201_PAMFRISONOCV4_VAR4_October_BR_VID_FB_Normal_ContentCreator_PAMFRISONOCT_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480840670,PAUSED,2025-12-08 13:37:24-03:00,21104,465,878.18,1.0,878.18,170.0,30.0,10.0,1.0,0.02203373768006065,0.7083333333333334,0.17647058823529413,87.818,878.18,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL183_DINHAESAULO_VAR2_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480850670,ACTIVE,2025-12-08 13:37:29-03:00,444293,14277,7609.38,13.0,585.3369230769231,2610.0,997.0,225.0,13.0,0.03213419972855751,0.6238049713193117,0.38199233716475095,33.81946666666667,585.3369230769231,3.74,1.0211892204091118,1.5556059218647107,0.3169272183048813,0.5939404654891549,6.512337173932141,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_OWN_VAR1_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120241001523730670,PAUSED,2025-12-08 14:41:17-03:00,31,0,2.36,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL293_OWN_VAR2_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120241001572310670,PAUSED,2025-12-08 14:41:09-03:00,579,1,20.17,0.0,inf,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,,,,,,,2026-01-05T09-58-08Z
