ad_id,ad_name_std,campaign_id,campaign_name_std,adset_name_std,effective_status,media_type,object_type,creative_id,impressions_std,clicks_std,spend_std,link_clicks_std,ctr,cpm_calc,cpc_calc,hook_rate,video_p25,video_p50,video_p75,video_p100,retention_25_to_50,retention_50_to_75,retention_75_to_100,lpv_inc,questionnaire_started_inc,inc_initiate_checkout,inc_purchase,purchase_std,connect_rate,bounce_rate,cac,cost_per_checkout,cpp_std,performance_score,pause_reason,is_top5,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,w_hook_rate,created_dt
120237704962430476,WL400_23kgEm1Ano_VAR2_January_BR_IMG_FB_Normal_NA_Nathalie_Striker_Product_NA,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,1469630311459977,192270,9366,2829.18,1824.0,0.048712747698548914,14.714620065532845,0.3020691864189622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,12.0,1.0,1.0,0.375,0.0,2829.18,235.765,2829.18,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 18:51:54-03:00
120237705410940476,WL402_MembrosdaVoy_VAR1_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Results_NA_Informative_ResearchFactBased_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,816805881408100,42403,646,1126.3,580.0,0.015234771124684575,26.56179987265052,1.7434984520123837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,12.0,1.0,1.0,0.6844827586206896,0.0,1126.3,93.85833333333333,1126.3,6.53,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 19:16:42-03:00
120237705414500476,WL400_ADS18_VAR3_January_BR_IMG_FB_Normal_NA_Nathalie_Striker_Product_NA,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,1597375831276683,185438,1454,2183.98,1020.0,0.007840895609314164,11.777413475123762,1.5020495185694636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,23.0,2.0,2.0,0.6264705882352941,0.0,1091.99,94.95565217391304,1091.99,6.66,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 19:16:42-03:00
120237705507990476,WL403_ResultadosqueRefletem_VAR2_January_BR_IMG_FB_Normal_NA_NoActor_Striker_Results_NA_Informative_SpecificValueProp_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,896060369548262,15201,284,385.04,320.0,0.018682981382803762,25.3299125057562,1.355774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,1.0,0.0,0.0,0.71875,0.0,0.0,385.04,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 19:39:33-03:00
120237705838970476,WL404_Rebeca16kg_VAR1_January_BR_IMG_FB_Normal_ContentCreator_Rebeca_Striker_Results_NA_Informative_BeforeAfter_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,PAUSED,image,SHARE,883529234299787,39871,408,1396.53,350.0,0.010233001429610493,35.026209525720446,3.4228676470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,9.0,0.0,0.0,0.6942857142857143,0.0,0.0,155.17,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 19:53:46-03:00
120237705878220476,WL405_TucaComplicado_VAR1_January_BR_IMG_FB_Normal_Expert_Tuca_Striker_Confidence_NA_Informative_SpecificValueProp_Ease_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1677543066567228,23202,246,604.24,226.0,0.01060253426428756,26.042582535988277,2.4562601626016263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,3.0,1.0,1.0,0.6548672566371682,0.0,604.24,201.41333333333333,604.24,8.54,,True,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 20:03:28-03:00
120237706034790476,WL406_15kg3mesesAbravanel_VAR3_January_BR_IMG_FB_Normal_ContentCreator_TiagoAbravanel_Striker_Results_NA_Informative_BeforeAfter_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,2673538336340221,21595,192,653.94,155.0,0.008890946978467238,30.28200972447326,3.4059375000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,3.0,0.0,0.0,0.7096774193548387,0.0,0.0,217.98000000000002,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 20:08:52-03:00
120237706232320476,WL406_15kg3mesesAbravanel_VAR4_January_BR_IMG_FB_Normal_ContentCreator_TiagoAbravanel_Striker_Results_NA_Informative_BeforeAfter_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,1395341149046749,38522,244,1079.11,217.0,0.006334042884585432,28.01282384092207,4.422581967213114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,6.0,1.0,1.0,0.663594470046083,0.0,1079.11,179.85166666666666,1079.11,6.71,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 20:12:14-03:00
120237706259320476,WL406_AmandaComplicado_VAR1_January_BR_IMG_FB_Normal_Expert_AmandaMineiro_Striker_Confidence_NA_Informative_SpecificValueProp_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,33358572180457282,15848,454,358.08,492.0,0.028647147905098435,22.59464916708733,0.7887224669603524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,1.0,0.0,0.0,0.6585365853658537,0.0,0.0,358.08,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 20:17:51-03:00
120237706324620476,WL406_AmandaComplicado_VAR2_January_BR_IMG_FB_Normal_Expert_AmandaMineiro_Striker_Confidence_NA_Informative_SpecificValueProp_Efficacy_ImprovedHealth_StaticPolished-Lifestyle,120237701076640476,Voy_WL_Acquisition_Testing,WL_Testing-2_25_65+_W&M_SUL_SUDESTE,ACTIVE,image,SHARE,2616215692106498,15988,187,419.7,168.0,0.011696272204153115,26.25093820365274,2.2443850267379677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,5.0,0.0,0.0,0.6666666666666666,0.0,0.0,83.94,inf,0.0,,False,0.0,0.0,0.0,0.0,10.0,0.0,2026-01-23 20:21:56-03:00
